pid,name,alter,geschlecht,land,branche,subfokus,rolle,arbeitet_fachlich_mit,teamgroesse,jahresumsatz_eur,tech_affinitaet,digitale_reife,haltung,buchungswahrscheinlichkeit,nuetzlichster_teil,groesster_einwand,vertrauen_externe_gesundheitsdaten,aufbau_zu_guenstig,aufbau_guenstig,aufbau_teuer,aufbau_zu_teuer,aufbau_ideal,retainer_zu_guenstig,retainer_guenstig,retainer_teuer,retainer_zu_teuer,retainer_ideal
P144,Matthias,54,männlich,CH,Präventions-/BGF-Anbieter,Stress-/Resilienz-Programme,Mitarbeitende Leitung (führt UND arbeitet selbst fachlich mit),True,2,211000,4,3,desinteressiert / sieht keinen Bedarf,4,Automatisierung Auftragsabwicklung (Anfrage bis Rechnung) und Terminkoordination mit Firmenkunden,Externe versteht Betriebslogik nicht schnell genug; Einführungsaufwand zu hoch; KI-Lösungen wirken für Betriebsgrösse überdimensioniert,"Niedrig bis mittel – Datenschutz ist kein Lippenbekenntnis, sondern Sorgfaltspflicht gegenüber Klienten; Serverstandort und Zugriffe müssten genau geklärt sein",500.0,1500.0,3500.0,6000.0,2000.0,100.0,250.0,500.0,900.0,350.0
P145,Nadine,31,weiblich,CH,Wellness-/Longevity-Praxis (Premium),Hormone & Performance,"Inhaberin/Inhaber, rein unternehmerisch (kaum noch fachlich am Menschen)",False,4,345000,3,4,neugierig-offen,6,"Internes Wissensmanagement und Mitarbeiter-Onboarding, danach Terminkommunikation mit Klienten und Klienten-Onboarding-Prozess",Zeitaufwand für mich als Voraussetzung unklar; Zweifel ob externe Person Premium-Wellness-Kontext versteht und Automatisierung ohne Qualitäts-/Tonalitätsverlust in Kundenbeziehung möglich ist,Grosses Thema – sensible Hormondaten und persönliche Klienteninformationen; kein direkter Datenzugriff ohne klare vertragliche DSG-Absicherung; Prozessanalyse ohne Datenzugriff wäre akzeptabler Einstieg,1500.0,2800.0,5500.0,8500.0,3500.0,150.0,350.0,650.0,1000.0,450.0
P146,Tobias,39,männlich,DE,Physiotherapie-/Therapiepraxis,manuelle Therapie & Faszien,Mitarbeitende Leitung (führt UND arbeitet selbst fachlich mit),True,5,381000,4,4,desinteressiert / sieht keinen Bedarf,5,Strukturiertes Onboarding neuer Mitarbeitender und internes Wissensmanagement – größter Nutzen bei geringstem Datenschutzrisiko,"Datenschutz bei Gesundheitsdaten – konkrete Haftungsfrage, Unklarheit über Datenwege in KI-Systemen; Einführungsaufwand wird meist unterschätzt; Zweifel ob 'kostenlos' wirklich kostenlos ist","Grundsätzlich gering – nicht persönlich, sondern prinzipiell; Vertrauen muss durch transparente Verträge, AVV und nachvollziehbare Datenhaltung erst erarbeitet werden",500.0,1500.0,3500.0,6000.0,2200.0,80.0,180.0,380.0,600.0,250.0
P147,Christian,34,männlich,DE,Ernährungs-/Gesundheitszentrum,Stoffwechsel & Darmgesundheit,"Inhaberin/Inhaber, rein unternehmerisch (kaum noch fachlich am Menschen)",False,6,283000,3,4,pragmatisch-abwägend,6,Terminorganisation und Aufnahme neuer Klienten – dort größte manuelle Lücken und konkreter Leidensdruck; Wissensmanagement interessant aber unsicherer,"Datenschutz bei sensiblen Gesundheitsdaten muss wirklich wasserdicht sein, nicht nur auf dem Papier; außerdem Angst vor Implementierungsaufwand und fehlender Teammitnahme","Kein Vertrauen a priori – muss durch konkrete Nachweise erarbeitet werden; AVV, Serverstandort, Zugriffsrechte werden geprüft; externer Datenschutzbeauftragter wird einbezogen",800.0,1800.0,3500.0,5000.0,2200.0,80.0,180.0,350.0,500.0,220.0
P148,Daniela,57,weiblich,CH,Personal-Training-Studio,Functional-Training-Box,Mitarbeitende Leitung (führt UND arbeitet selbst fachlich mit),True,2,194000,2,2,überfordert / zu wenig Zeit,5,"Terminorganisation und automatische Rechnungsstellung, sowie digitale Aufnahme neuer Klienten – grösste manuelle Zeitfresser im Alltag",Angst vor System das ich nicht selbst bedienen kann wenn etwas schiefläuft; Misstrauen gegenüber 'kostenlos' als Einstieg – Frage nach versteckten Folgekosten,"Sehr skeptisch – Datenschutz ist nicht verhandelbar, würde rechtliche Absicherung und genaue Transparenz verlangen bevor irgendwas unterschrieben wird",500.0,1200.0,2500.0,4000.0,1800.0,80.0,180.0,320.0,500.0,220.0
P149,Elisabeth,36,weiblich,AT,Präventions-/BGF-Anbieter,Rückenschule & Prävention,Mitarbeitende Leitung (führt UND arbeitet selbst fachlich mit),True,9,551000,4,4,skeptisch,6,"Internes Wissensmanagement – Wissen aus Köpfen in nutzbare, delegierbare Strukturen überführen; zweite Priorität: automatisierte oder halbautomatische Angebotserstellung für Firmenkunden","Nachhaltigkeit nach der Einrichtung – wer pflegt das System, wenn die externe Person weg ist? Und: Passt die Lösung wirklich zu unserem spezifischen Betrieb oder ist es eine Universallösung?","Sehr kritisch – 'datenschutzkonform' muss konkret belegt werden: Datenspeicherort, eingesetzte KI-Tools, Auftragsverarbeitungsvertrag, Schutz vor Nutzung in Trainingsmodellen; klare Grenze wenn Antworten nicht ausreichen",800.0,1500.0,3500.0,6000.0,2200.0,100.0,250.0,500.0,800.0,350.0
P150,Elisabeth,44,weiblich,AT,Wellness-/Longevity-Praxis (Premium),Privatpraxis Premium-Prävention,Mitarbeitende Leitung (führt UND arbeitet selbst fachlich mit),True,3,347000,5,4,überfordert / zu wenig Zeit,7,Onboarding neuer Klientinnen und Kommunikation mit Bestandsklientinnen; zweiter Platz: internes Wissensmanagement zur Reduktion meiner persönlichen Abhängigkeit im Betrieb,"Einführungsphase kostet meine Zeit und Aufmerksamkeit – ich brauche jemanden der abnimmt, nicht jemanden der Hausaufgaben gibt","Sehr hohes Schutzbedürfnis – EU-Serverpflicht, klare Zugriffsregelung, rechtliche Prüfung vor Vertragsabschluss; Datenschutz ist hier Reputationsschutz",800.0,1800.0,3500.0,5500.0,2400.0,150.0,280.0,550.0,900.0,380.0
P151,Stefan,29,männlich,CH,Physiotherapie-/Therapiepraxis,Logopädie im Verbund,"Inhaberin/Inhaber, rein unternehmerisch (kaum noch fachlich am Menschen)",False,9,603000,5,5,neugierig-offen,7,Internes Wissensmanagement und digitales Klienten-Onboarding – beides ist bei uns aktuell ineffizient und zu personenabhängig,Nachhaltigkeit nach der Einrichtung unklar; Sorge vor Universallösungen die nicht auf Schweizer Gesundheitsbranche und Logopädie zugeschnitten sind,"Hohes Anspruchsniveau – verlange konkrete Antworten zu Datenhaltung (Schweiz/EU), ADV-Vertrag, eingesetzten KI-Diensten; vage Beruhigungen reichen nicht",1500.0,3500.0,6500.0,10000.0,4500.0,150.0,300.0,550.0,900.0,380.0
P152,Elisabeth,51,weiblich,AT,Ernährungs-/Gesundheitszentrum,Ernährungsberatung,Mitarbeitende Leitung (führt UND arbeitet selbst fachlich mit),True,10,479000,2,2,skeptisch,5,"Terminorganisation und strukturierter Aufnahmeprozess neuer Klientinnen, sowie fehlendes internes Wissensmanagement",Datenschutz bei sensiblen Gesundheitsdaten ist kritisch; Zweifel an Nachhaltigkeit externer Lösungen und fehlender Betreuung nach Einrichtung,"Gering – klare Nachweise zu Datenspeicherung, Zugriff, DSGVO-Konformität und Auftragsverarbeitungsvertrag sind Voraussetzung",500.0,1500.0,3500.0,5500.0,2200.0,80.0,180.0,380.0,600.0,250.0
P153,Corinne,51,weiblich,CH,Personal-Training-Studio,Functional-Training-Box,"Inhaberin/Inhaber, rein unternehmerisch (kaum noch fachlich am Menschen)",False,3,268000,1,1,pragmatisch-abwägend,6,"Terminorganisation und Kundenkommunikation, sowie automatisiertes Onboarding neuer Kunden – das sind die täglichen Schmerzpunkte",Unklare Folgekosten und unbekannter Einführungsaufwand – kein Budget und keine Kapazität für komplizierte Implementierung,"Sehr skeptisch – braucht schriftliche Klarheit über Datenspeicherung, Zugriff und Rechtskonformität (CH-DSG); würde externe Vertrauensperson beiziehen",500.0,1500.0,2800.0,4500.0,1800.0,80.0,180.0,320.0,500.0,220.0
P154,Beat,55,männlich,CH,Präventions-/BGF-Anbieter,betriebliche Gesundheitsförderung,"Inhaberin/Inhaber, rein unternehmerisch (kaum noch fachlich am Menschen)",False,2,150000,1,1,pragmatisch-abwägend,6,Terminorganisation mit Selbstbuchung durch Kunden und strukturierter Prozess für Neukundenaufnahme; Angebotsverwaltung,Aufwand beim Einrichten zu gross für zwei-Personen-Betrieb; Unklarheit über Folgekosten nach kostenloser Erstanalyse,"Sehr kritisch – braucht schriftliche Klärung zu Datenspeicherort (Schweiz/EU), Zugriffsrechten und Datenschutz; Vertrauen baut sich nicht im Erstgespräch auf",500.0,1500.0,3500.0,6000.0,2000.0,100.0,250.0,500.0,900.0,350.0
P155,Eva,53,weiblich,AT,Wellness-/Longevity-Praxis (Premium),Longevity & Healthspan,Mitarbeitende Leitung (führt UND arbeitet selbst fachlich mit),True,7,569000,3,2,skeptisch,6,Internes Wissensmanagement und strukturierte Klientenaufnahme – beides akute Schwachstellen im Betrieb,Datenschutz bei sensiblen Gesundheitsdaten; Unklarheit über Wartung und Zuständigkeit nach der Einrichtung; Angst vor nicht nachhaltig genutzten Lösungen,"Grundsätzlich niedrig – Vertrauen muss verdient werden; klare Anforderungen an DSGVO-Konformität, EU-Server, Auftragsverarbeitungsvertrag und Zugriffstransparenz",800.0,1500.0,3500.0,5500.0,2200.0,100.0,250.0,550.0,900.0,380.0
P156,Karin,55,weiblich,AT,Physiotherapie-/Therapiepraxis,manuelle Therapie & Faszien,"Inhaberin/Inhaber, rein unternehmerisch (kaum noch fachlich am Menschen)",False,3,233000,4,4,neugierig-offen,7,Internes Wissensmanagement / Prozessdokumentation und Vereinheitlichung der Neukundenaufnahme,Angst vor halbfertigen Konzepten die im Alltag einschlafen; Unklarheit was KI-gestützt konkret für eine 3-Personen-Praxis bedeutet und kostet,"Sehr kritisch – brauche glasklare Antworten zu Datenlage, Anonymisierung, DSGVO-konformem Auftragsverarbeitungsvertrag; ohne schriftliche juristische Absicherung kein Vertrauen",800.0,1500.0,3500.0,5000.0,2200.0,80.0,150.0,300.0,500.0,200.0
P157,Julia,44,weiblich,DE,Ernährungs-/Gesundheitszentrum,Ernährungsberatung,Mitarbeitende Leitung (führt UND arbeitet selbst fachlich mit),True,7,408000,2,2,früher Anwender / probiert gern Neues,7,"Neuaufnahme von Klientinnen und Terminorganisation – zu viel manueller Aufwand, kein sauberer Standard; auch interne Teamkommunikation relevant",Datenschutz bei hochsensiblen Gesundheitsdaten – DSGVO-Konformität nicht nur auf dem Papier; außerdem Sorge vor Widerstand im Team bei unvorbereitetem Wandel,"Grundsätzlich möglich, aber klare Voraussetzungen: Serversitz EU/DE, Auftragsverarbeitungsvertrag, keine Datenweitergabe – rechtliche Prüfung vor Unterschrift; Vertrauen muss aktiv erarbeitet werden",800.0,1800.0,3500.0,5500.0,2400.0,150.0,300.0,550.0,900.0,390.0
P158,Jan,59,männlich,DE,Personal-Training-Studio,Functional-Training-Box,Mitarbeitende Leitung (führt UND arbeitet selbst fachlich mit),True,7,493000,2,2,überfordert / zu wenig Zeit,5,Abrechnung und Zahlungsverfolgung automatisieren; strukturierte Neukundenaufnahme damit keine Infos mehr verloren gehen,Einführungsaufwand zu hoch für verfügbare Zeit; unklare Folgekosten nach kostenloser Analyse – brauche transparente Zahlen von Anfang an,"Kritisch – Ruf in 29 Jahren aufgebaut, Klientendaten sind Vertrauenssache; 'datenschutzkonform' als Schlagwort reicht nicht, brauche konkrete Antworten zu Datenspeicherung, Zugriff und Ausfallszenarien",500.0,1500.0,3500.0,6000.0,2200.0,80.0,150.0,300.0,500.0,200.0
P159,Bernhard,43,männlich,AT,Präventions-/BGF-Anbieter,Gesundheitscoaching für Firmen,"Inhaberin/Inhaber, rein unternehmerisch (kaum noch fachlich am Menschen)",False,6,368000,2,3,desinteressiert / sieht keinen Bedarf,4,"Interne Abläufe und Wissensmanagement – dass Prozesswissen nicht mehr nur in meinem Kopf hängt, sondern im Team abrufbar ist","Umsetzung und Nachhaltigkeit: wer benutzt das wirklich nach dem Einrichten? Team ist nicht technikaffin, schlechte Erfahrung mit ungenutzter Software bereits gemacht; außerdem Zweifel ob Externe unser Geschäftsmodell wirklich verstehen","Hohe Hürde – Gesundheitsdaten von Firmenmitarbeitern sind sehr sensibel, DSGVO relevant; würde klare Referenzen, genaue Datenschutzkonzepte und Transparenz über Datenspeicherung verlangen",900.0,1800.0,3500.0,5000.0,2200.0,150.0,300.0,500.0,750.0,350.0
P160,Franziska,50,weiblich,DE,Wellness-/Longevity-Praxis (Premium),Medical Wellness,"Inhaberin/Inhaber, rein unternehmerisch (kaum noch fachlich am Menschen)",False,5,398000,1,1,pragmatisch-abwägend,5,"Automatisierung der Terminorganisation und Kundenkommunikation (Erinnerungen, Bestätigungen, Absagen) sowie strukturiertes Wissensmanagement über Stammkunden",Sensible Gesundheitsdaten und Vertrauensverhältnis zu Kunden – 'datenschutzkonform' reicht nicht als Aussage; dazu Angst vor Abhängigkeit von externem System und Kontrollverlust,"Gering zu Beginn – muss verdient werden; konkrete Fragen zu Serverstandort, Datenhaftung, schriftliche Absicherung und externe juristische Prüfung vor Unterschrift notwendig",800.0,2500.0,4500.0,7000.0,3000.0,150.0,350.0,600.0,950.0,450.0
P161,Michael,49,männlich,DE,Physiotherapie-/Therapiepraxis,Osteopathie,Mitarbeitende Leitung (führt UND arbeitet selbst fachlich mit),True,6,311000,5,5,neugierig-offen,7,"Wissensmanagement und Onboarding-Dokumentation; danach Patientenkommunikation (Recall, Erinnerungen) – aber nur wenn es persönlich und nicht klinisch-kalt wirkt","Datenschutz bei sensiblen Gesundheitsdaten; Risiko, dass externe Lösung nicht zu unserer Praxis passt und ich am Ende selbst nachbessern muss","Gering bis mittel zu Beginn – Auftragsverarbeitungsvertrag, Referenzen aus Gesundheitsbereich und Datenzugang erst nach Vertrauensaufbau notwendig",500.0,1500.0,3000.0,5000.0,2200.0,80.0,200.0,400.0,700.0,280.0
P162,Eva,60,weiblich,AT,Ernährungs-/Gesundheitszentrum,Ernährungsberatung,"Inhaberin/Inhaber, rein unternehmerisch (kaum noch fachlich am Menschen)",False,9,427000,1,1,skeptisch,5,Terminorganisation und interne Kommunikation; auch Aufnahme neuer Klientinnen – alles händisch und fehleranfällig; Wissensmanagement wirkt für unsere Betriebsgröße überdimensioniert,Team wird neue Systeme nicht konsequent nutzen; versteckte Kosten nach der kostenlosen Analyse; fehlende persönliche Energie für eine aufwändige Umstellung,"Sehr gering ohne klare schriftliche Zusicherungen – Speicherort, Zugriffsrechte und Ausfallszenarien müssen wasserdicht geregelt sein; keine Kompromisse bei sensiblen Gesundheitsdaten",500.0,1500.0,3500.0,6000.0,2200.0,80.0,200.0,450.0,800.0,280.0
P163,Stefan,39,männlich,DE,Personal-Training-Studio,Small-Group-Training,Mitarbeitende Leitung (führt UND arbeitet selbst fachlich mit),True,10,547000,1,1,früher Anwender / probiert gern Neues,6,Automatisierung der Neukundenaufnahme und Terminorganisation – dort gehen aktuell Interessenten verloren; außerdem Vertretungsplanung bei Krankheit im Team,Unklare Folgekosten nach der Erstanalyse und Unsicherheit wie tief und standardisiert die externe Person vorgeht – befürchtet Einheitslösung statt betriebsspezifischer Lösung,"Vertrauen ist möglich aber muss erarbeitet werden – konkrete Fragen zu Datenspeicherort, Zugriffsrechten und DSGVO-Konformität sind Voraussetzung, keine Selbstverständlichkeit",500.0,1500.0,3000.0,5000.0,2000.0,100.0,200.0,400.0,700.0,250.0
P164,Sabine,62,weiblich,DE,Präventions-/BGF-Anbieter,Gesundheitscoaching für Firmen,Mitarbeitende Leitung (führt UND arbeitet selbst fachlich mit),True,5,275000,1,1,überfordert / zu wenig Zeit,4,Terminorganisation mit gemeinsamer Echtzeit-Übersicht für das Team; strukturierte Aufnahme neuer Klienten ohne Zettelwirtschaft,Keine Zeit für Einführung und Umstellung; Zweifel ob externe Person unsere spezifische Arbeitsweise versteht; kostenlose Erstanalyse ist letztlich ein Verkaufsgespräch,"Sehr gering – hohe Verantwortung gegenüber Klienten, 'datenschutzkonform' reicht als Aussage nicht, muss konkret nachvollziehbar und schriftlich sein; Vertrauen muss erst verdient werden",500.0,1500.0,3000.0,5000.0,2000.0,50.0,150.0,300.0,500.0,200.0
P165,Elisabeth,30,weiblich,AT,Wellness-/Longevity-Praxis (Premium),Hormone & Performance,Mitarbeitende Leitung (führt UND arbeitet selbst fachlich mit),True,3,273000,2,1,desinteressiert / sieht keinen Bedarf,4,"Automatisierte Terminorganisation und Klientenerinnerungen, gefolgt von internem Wissensmanagement und digitaler Klientenaufnahme","Zweifel, dass externe Person die Spezifik des Betriebs versteht; keine Zeit und Nerven für langen Umstellungsprozess","Sehr geringes Grundvertrauen; sensible Gesundheits- und Hormondaten erfordern konkrete, nachvollziehbare Datenschutzgarantien – allgemeine Beteuerungen reichen nicht",500.0,1500.0,3000.0,5000.0,2000.0,100.0,250.0,500.0,800.0,300.0
P166,Janine,36,weiblich,CH,Physiotherapie-/Therapiepraxis,Osteopathie,Mitarbeitende Leitung (führt UND arbeitet selbst fachlich mit),True,9,472000,5,5,pragmatisch-abwägend,7,"Terminorganisation und Patientenkommunikation (grösster Zeitfresser, verstreute Kanäle); Onboarding neuer Klienten (kein fester Prozess vorhanden)","Nachhaltigkeit nach dem Einrichten (wer pflegt das System, wenn die externe Person weg ist?); KI plus Gesundheitsdaten ist keine selbstverständliche Kombination – Datenschutz muss lückenlos geklärt sein","Nicht automatisch vorhanden – muss erarbeitet werden durch Transparenz zu Serverstandort, Datenschutzkonzept, DSG-Konformität Schweiz, Auftragsverarbeitungsvertrag und Referenzen aus dem Gesundheitsbereich",800.0,1800.0,3500.0,6000.0,2400.0,150.0,280.0,500.0,900.0,380.0
P167,Melanie,37,weiblich,DE,Ernährungs-/Gesundheitszentrum,ganzheitliches Gesundheitszentrum,"Inhaberin/Inhaber, rein unternehmerisch (kaum noch fachlich am Menschen)",False,7,403000,1,1,pragmatisch-abwägend,6,"Terminorganisation und digitale Neukundenaufnahme – direkter Alltagsschmerz und Reputationsthema; Wissensmanagement interessant, aber zu diffus","Team-Adoption unsicher, besonders bei älteren Mitarbeiterinnen; fehlende Kostentransparenz nach der Erstanalyse","Kritischer Punkt – fordert konkrete Nachweise zu DSGVO-Konformität im Gesundheitsbereich, Serverstandort EU/DE, klare Zugriffsregelungen; pauschale Aussagen reichen nicht",800.0,1800.0,3500.0,5500.0,2400.0,100.0,250.0,480.0,700.0,320.0
P168,Claudia,43,weiblich,CH,Personal-Training-Studio,Frauen-Fitness-Studio,"Inhaberin/Inhaber, rein unternehmerisch (kaum noch fachlich am Menschen)",False,9,532000,2,2,neugierig-offen,6,Terminorganisation und Onboarding neuer Kundinnen – grösste Zeitfresser; danach interne Teamkommunikation als Alternative zu WhatsApp-Chaos,"Neue Systeme werden im Alltag nicht konsequent genutzt – zwei gescheiterte Einführungsversuche; Lösung muss so einfach sein, dass auch technikferne Mitarbeitende sie wirklich benutzen","Sehr heikel – Kundinnen vertrauen auf Diskretion; 'datenschutzkonform' reicht nicht als Aussage, brauche konkrete Antworten zu Datenspeicherung, Zugriff, Schweizer Datenschutzgesetz",500.0,1500.0,3500.0,5500.0,2200.0,100.0,250.0,500.0,800.0,350.0
P169,Claudia,49,weiblich,CH,Präventions-/BGF-Anbieter,betriebliche Gesundheitsförderung,Mitarbeitende Leitung (führt UND arbeitet selbst fachlich mit),True,2,159000,5,4,skeptisch,6,Terminorganisation und automatisiertes Nachfassen nach Offerten – das sind die konkreten Zeitfresser im Alltag,Kontrollverlust über Kommunikationston und Abläufe; Unklarheit über Folgekosten nach der kostenlosen Erstanalyse; Zeitaufwand für die Einrichtung,"Grundsätzlich möglich, aber nur mit konkreten Antworten zu Datenspeicherort (Schweiz?), Zertifizierungen und Löschung nach Mandat – 'datenschutzkonform' als Schlagwort reicht nicht",800.0,1500.0,2800.0,4000.0,1800.0,80.0,180.0,320.0,500.0,220.0
P170,Sabine,54,weiblich,DE,Wellness-/Longevity-Praxis (Premium),Longevity & Healthspan,"Inhaberin/Inhaber, rein unternehmerisch (kaum noch fachlich am Menschen)",False,8,671000,1,2,überfordert / zu wenig Zeit,6,"Internes Wissensmanagement (Betriebswissen aus Inhaberin-Kopf in strukturiertes System), danach Terminorganisation und Kundenkommunikation",Umsetzung im Team fraglich bei geringer Technikaffinität der Mitarbeitenden; Intransparenz über Folgekosten nach kostenloser Erstanalyse,"Sehr niedrig ohne: nachgewiesene DSGVO-Konformität mit Dokumentation, rechtliche Prüfung, Referenzen aus dem Gesundheitsbereich",1500.0,3500.0,7500.0,10000.0,4500.0,150.0,300.0,550.0,800.0,380.0
P171,Nicole,48,weiblich,DE,Physiotherapie-/Therapiepraxis,Sportphysio & Reha,"Inhaberin/Inhaber, rein unternehmerisch (kaum noch fachlich am Menschen)",False,6,477000,4,3,neugierig-offen,7,Terminorganisation und Absage-Management als dringlichstes Alltagsproblem; danach internes Wissensmanagement für strukturiertes Onboarding,KI in der Patientenkommunikation birgt Vertrauensrisiko im Gesundheitsbereich; fehlende Begleitung nach Einrichtung macht Systeme erfahrungsgemäß kurzlebig,"Vertrauen nicht automatisch vorhanden – konkrete Anforderungen: Datenhaltung in DE/EU, Auftragsverarbeitungsvertrag, Zertifizierung, Vorlage bei externer Datenschutzbeauftragter",800.0,1500.0,3500.0,6000.0,2200.0,100.0,200.0,450.0,700.0,290.0
P172,Florian,31,männlich,AT,Ernährungs-/Gesundheitszentrum,Stoffwechsel & Darmgesundheit,"Inhaberin/Inhaber, rein unternehmerisch (kaum noch fachlich am Menschen)",False,4,329000,5,5,pragmatisch-abwägend,7,Kunden-Onboarding standardisieren und internes Wissensmanagement – beides größte Zeitfresser mit höchstem Entlastungspotenzial,"Nachhaltigkeit nach Einrichtung unklar; außerdem Sorge, dass Automatisierung den persönlichen, vertrauensvollen Ton in der Klientenkommunikation zerstört","Sehr kritisch – brauche genaue Infos zu Serverstandort, Drittanbietern, Datenschutzkonzept schriftlich; 'DSGVO-konform' als Floskel reicht nicht",800.0,1800.0,3500.0,5500.0,2400.0,150.0,350.0,650.0,950.0,450.0
P173,Matthias,59,männlich,CH,Personal-Training-Studio,EMS-Studio,"Inhaberin/Inhaber, rein unternehmerisch (kaum noch fachlich am Menschen)",False,9,401000,2,2,überfordert / zu wenig Zeit,5,"Automatisierung von Abo-Verwaltung, Rechnungsstellung und Dienstplanung; digitale Kundenaufnahme statt Papierformular","Zeitaufwand für Einführung und Schulung; Angst, dass es mehr kostet als bringt; eigene technische Überforderung","Grundsätzlich möglich, aber nur mit klaren Antworten zu Datenspeicherung (Schweiz/EU), Zugriffskontrolle und Datenschutz – kein Kleingedrucktes, keine amerikanischen Server",500.0,2000.0,4500.0,7000.0,3000.0,100.0,250.0,500.0,900.0,350.0
P174,Alex,54,divers,CH,Präventions-/BGF-Anbieter,Gesundheitscoaching für Firmen,Mitarbeitende Leitung (führt UND arbeitet selbst fachlich mit),True,10,730000,3,4,stark skeptisch,4,Aufnahme neuer Klient:innen und Verwaltungsaufwand rund um Angebotsprozess und Terminlogistik; auch internes Wissensmanagement interessant,"Datenschutz ernst gemeint – konkrete Fragen zu Datenlage, Systemzugriff, KI-Verarbeitung von Gesundheitsdaten; zweiter Einwand: Gefahr von Tools die nicht wirklich passen und wieder versanden","Grundsätzlich gering – Vertrauen muss durch Transparenz, Referenzen und klare vertragliche Regelungen nach CH-DSG erst aufgebaut werden",1500.0,3500.0,6500.0,9000.0,4200.0,150.0,350.0,650.0,950.0,450.0
P175,Thomas,41,männlich,DE,Wellness-/Longevity-Praxis (Premium),Longevity & Healthspan,"Inhaberin/Inhaber, rein unternehmerisch (kaum noch fachlich am Menschen)",False,9,603000,2,1,stark skeptisch,5,"Terminorganisation (täglicher Zeitfresser, peinlich gegenüber zahlenden Premium-Kunden) und Onboarding neuer Klienten (aktuell unstrukturiert und personenabhängig)","Nachhaltige Nutzung durch technikfernes Team unklar; außerdem persönliche Hemmschwelle, den eigenen Betrieb vollständig von außen durchleuchten zu lassen","Sehr kritisch – will konkrete Antworten zu Datenspeicherung, KI-Verarbeitung, DSGVO-Konformität und keine US-Cloud. Kein automatisches Vertrauen durch Schlagworte.",800.0,1500.0,4500.0,7500.0,2800.0,100.0,250.0,550.0,900.0,350.0
P176,Daniela,30,weiblich,CH,Physiotherapie-/Therapiepraxis,klassische Physiotherapie,Mitarbeitende Leitung (führt UND arbeitet selbst fachlich mit),True,6,419000,5,5,früher Anwender / probiert gern Neues,7,Terminorganisation kombiniert mit Klientenkommunikation und Automatisierung von Ausfallmanagement; danach Onboarding neuer Klienten standardisieren,"Datenschutz-Spezifik Schweiz (nDSG, Berufsgeheimnis, Kassenzulassung) wird unterschätzt; versteckter Zeitaufwand bei Implementierung für das Team wird systematisch kleingehalten","Grundsätzlich skeptisch bis Gegenteil bewiesen; fordert explizit: Serverstandort CH/EU, Auftragsverarbeitungsvertrag, Zugriffsregelung, Datenlöschung nach Vertragsende",800.0,2000.0,4500.0,7000.0,2800.0,100.0,250.0,550.0,900.0,350.0
P177,Julia,30,weiblich,DE,Ernährungs-/Gesundheitszentrum,Diätologie,"Inhaberin/Inhaber, rein unternehmerisch (kaum noch fachlich am Menschen)",False,8,552000,3,4,skeptisch,5,Aufnahme neuer Klientinnen automatisieren und internes Wissensmanagement strukturieren,"Datenschutz im Gesundheitsbereich ist kritisch – Begriff 'datenschutzkonform' reicht nicht, konkrete Nachweise fehlen; außerdem Zweifel ob externe Person Nischenbereich Diätologie wirklich versteht",Grundsätzlich niedrig – Vertrauen der Klientinnen wird nicht leichtfertig weitergegeben; Erstanalyse nur akzeptabel wenn kein direkter Datenzugriff und Datenschutzkonzept vorab vorliegt,500.0,1500.0,3500.0,6000.0,2200.0,100.0,250.0,500.0,900.0,350.0
P178,Birgit,61,weiblich,AT,Personal-Training-Studio,Functional-Training-Box,"Inhaberin/Inhaber, rein unternehmerisch (kaum noch fachlich am Menschen)",False,9,466000,5,5,neugierig-offen,7,"Internes Wissensmanagement und Onboarding-Prozesse strukturieren; danach Automatisierung von Standard-Kundenkommunikation, damit diese nicht mehr bei Birgit persönlich landet",Externe Person versteht die spezifische Studio-Kultur und persönliche Kundenbeziehung nicht schnell genug; Gefahr von unpersönlich wirkender Automatisierung; Abhängigkeit vom Dienstleister wenn Lösung zu komplex wird,"Grundsätzlich möglich, aber nur mit schriftlichem Nachweis über Datenverarbeitung, klarer DSGVO-Konformität und EU-Server-Standort – kein blindes Vertrauen",800.0,1500.0,3500.0,6000.0,2500.0,100.0,250.0,500.0,900.0,350.0
P179,Verena,50,weiblich,AT,Präventions-/BGF-Anbieter,Rückenschule & Prävention,"Inhaberin/Inhaber, rein unternehmerisch (kaum noch fachlich am Menschen)",False,3,151000,3,3,pragmatisch-abwägend,6,"Terminorganisation mit Firmenkunden und automatisierte Angebots- und Abrechnungsprozesse; auch automatische Kundenkommunikation (Bestätigungen, Erinnerungen)",Wer wartet das System danach – fehlende interne IT-Kapazität; versteckte Folgekosten hinter kostenloser Erstanalyse,"Sehr kritisch – klare Anforderung an DSGVO-Konformität, Auftragsverarbeitungsvertrag, EU-Datenspeicherung; keine Toleranz für Unklarheiten bei Gesundheitsdaten",500.0,1500.0,3500.0,6000.0,2200.0,80.0,180.0,400.0,700.0,250.0
